code,name,fund_type,规模(亿),window,strategy,annualized_return_pct,max_drawdown_pct,sharpe_ratio,win_rate_pct,total_return_pct,vs_lump_sum_pct,score
159632,纳斯达克ETF华安,指数型-海外股票,89.04,0.5y,价值平均法,31.14,8.39,1.488,50.0,14.52,-0.2,20.34
159531,中证2000ETF南方,指数型-股票,8.27,0.5y,价值平均法,24.4,13.35,1.66,83.3,11.53,-10.53,20.33
450010,国富策略回报混合A,混合型-灵活,7.53,0.5y,价值平均法,21.62,10.3,1.975,83.3,10.28,-9.26,20.33
005821,万家新机遇龙头企业混合A,混合型-灵活,4.38,0.5y,定期定额(周),34.36,11.98,0.851,52.0,15.91,3.91,20.32
014978,华安纳斯达克100ETF联接(QDII)C,指数型-海外股票,11.64,0.5y,价值平均法,31.07,8.46,1.483,50.0,14.49,-0.17,20.3
008182,方正富邦信泓混合C,混合型-灵活,4.16,0.5y,定期定额(周),32.13,6.42,1.551,56.0,14.95,-14.52,20.27
013176,海富通碳中和混合C,混合型-偏股,10.03,0.5y,价值平均法,30.27,7.65,0.751,66.7,14.13,3.26,20.26
018363,东方阿尔法瑞丰混合发起C,混合型-偏股,4.45,0.5y,价值平均法,32.36,16.39,1.144,66.7,15.05,-10.23,20.23
001122,鹏华弘利混合A,混合型-灵活,12.56,0.5y,定期定额(月),9.52,2.4,2.555,100.0,4.65,-2.95,20.22
010202,天弘中证科技100指数增强发起A,指数型-股票,2.86,0.5y,价值平均法,26.83,9.61,1.829,66.7,12.62,-9.68,20.22
270042,广发纳斯达克100ETF联接人民币(QDII)A,指数型-海外股票,97.16,0.5y,价值平均法,30.81,8.37,1.494,50.0,14.37,-0.36,20.22
159941,纳指ETF广发,指数型-海外股票,276.25,0.5y,价值平均法,30.75,8.37,1.488,50.0,14.35,-0.3,20.19
660004,农银策略价值混合,混合型-偏股,4.09,0.5y,价值平均法,22.66,9.35,1.602,83.3,10.75,-5.6,20.19
002121,广发沪港深新起点股票A,股票型,25.91,0.5y,价值平均法,24.87,10.77,1.214,83.3,11.75,-3.53,20.18
011645,国泰核心价值两年持有期股票A,股票型,2.19,0.5y,价值平均法,16.83,9.43,2.286,100.0,8.09,-17.8,20.18
011756,博时产业优选混合A,混合型-灵活,7.94,0.5y,价值平均法,22.63,9.49,1.646,83.3,10.74,-6.6,20.18
018470,国富策略回报混合C,混合型-灵活,2.86,0.5y,价值平均法,21.36,10.34,1.951,83.3,10.16,-9.14,20.18
010340,易方达高质量严选三年持有,混合型-偏股,57.54,0.5y,价值平均法,28.49,11.45,1.252,66.7,13.35,-0.95,20.17
513110,纳指ETF华泰柏瑞,指数型-海外股票,39.62,0.5y,价值平均法,30.79,8.4,1.468,50.0,14.37,-0.12,20.17
000041,华夏全球股票(QDII)(人民币),QDII-普通股票,25.69,0.5y,价值平均法,23.49,10.09,1.371,83.3,11.13,-3.07,20.14
000936,博时产业新动力混合A,混合型-灵活,3.4,0.5y,价值平均法,21.11,8.8,1.896,83.3,10.05,-8.02,20.14
006479,广发纳斯达克100ETF联接人民币(QDII)C,指数型-海外股票,53.93,0.5y,价值平均法,30.67,8.38,1.483,50.0,14.31,-0.31,20.14
018419,广发碳中和主题混合发起式C,混合型-偏股,7.39,0.5y,价值平均法,26.19,9.74,0.827,83.3,12.33,0.38,20.14
021778,广发纳指100ETF联接(QDII)人民币F,指数型-海外股票,10.99,0.5y,价值平均法,30.67,8.38,1.484,50.0,14.31,-0.32,20.14
008318,博道久航混合A,混合型-偏股,20.97,0.5y,价值平均法,26.28,11.69,1.89,66.7,12.38,-9.23,20.12
016532,嘉实纳斯达克100ETF发起联接(QDII)A人民币,指数型-海外股票,18.86,0.5y,价值平均法,30.2,7.89,1.522,50.0,14.1,-0.25,20.12
002060,东方新策略灵活配置混合C,混合型-灵活,2.25,0.5y,价值平均法,21.54,7.19,1.719,83.3,10.24,-6.54,20.11
513300,纳斯达克ETF华夏,指数型-海外股票,105.26,0.5y,价值平均法,30.86,8.53,1.409,50.0,14.4,0.56,20.1
519017,大成积极成长混合A,混合型-偏股,9.3,0.5y,价值平均法,23.81,16.64,1.677,83.3,11.27,-10.41,20.1
009859,银华乐享混合A,混合型-偏股,2.81,0.5y,定期定额(周),20.05,5.67,1.818,96.0,9.57,-17.91,20.08
660001,农银行业成长混合,混合型-偏股,11.96,0.5y,价值平均法,22.35,9.2,1.595,83.3,10.61,-5.48,20.08
016055,博时纳斯达克100ETF发起式联接(QDII)A人民币,指数型-海外股票,13.01,0.5y,价值平均法,30.05,7.91,1.542,50.0,14.04,-0.58,20.07
260111,景顺长城公司治理混合,混合型-偏股,5.27,0.5y,价值平均法,28.98,14.19,1.27,66.7,13.57,-3.41,20.06
015453,中欧中证500指数增强A,指数型-股票,18.6,0.5y,价值平均法,18.87,14.01,1.738,100.0,9.03,-11.79,20.04
010024,广发沪港深新起点股票C,股票型,7.57,0.5y,价值平均法,24.58,10.79,1.193,83.3,11.62,-3.38,20.03
013422,太平智行三个月定开混合发起式,混合型-偏股,7.79,0.5y,价值平均法,23.01,12.16,1.676,83.3,10.91,-9.24,20.03
021864,中欧中证800研究智选混合发起A,混合型-偏股,3.02,0.5y,价值平均法,21.13,10.48,1.889,83.3,10.06,-8.24,20.03
159513,纳斯达克100ETF大成,指数型-海外股票,55.72,0.5y,价值平均法,30.37,8.43,1.484,50.0,14.18,-0.39,20.02
502000,西部利得中证500指数增强(LOF)A,指数型-股票,10.72,0.5y,价值平均法,18.13,12.49,1.847,100.0,8.69,-12.35,20.02
519755,交银多策略回报灵活配置混合A,混合型-灵活,2.69,0.5y,价值平均法,10.04,2.61,2.464,100.0,4.9,-4.27,20.02
000006,西部利得量化成长混合A,混合型-偏股,13.37,0.5y,价值平均法,16.03,9.0,2.097,100.0,7.72,-11.96,20.01
001605,国富沪港深成长精选股票A,股票型,7.16,0.5y,价值平均法,22.84,9.53,1.468,83.3,10.83,-4.64,20.01
450004,国富深化价值混合A,混合型-偏股,14.05,0.5y,价值平均法,22.91,12.25,1.619,83.3,10.87,-7.59,20.01
159671,稀有金属ETF工银,指数型-股票,15.82,0.5y,价值平均法,22.91,23.48,1.127,100.0,10.87,-10.31,20.0
009246,大摩ESG量化混合A,混合型-偏股,2.13,0.5y,价值平均法,22.18,10.18,1.659,83.3,10.53,-6.83,19.99
009681,南方创新精选一年定开混合A,混合型-偏股,4.57,0.5y,价值平均法,23.1,11.85,1.53,83.3,10.95,-6.53,19.98
004138,上银鑫达灵活配置混合A,混合型-灵活,4.28,0.5y,价值平均法,19.33,8.09,1.162,100.0,9.24,-1.85,19.96
015299,华夏纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,3.15,0.5y,价值平均法,30.02,8.05,1.477,50.0,14.02,0.15,19.96
016057,博时纳斯达克100ETF发起式联接(QDII)C人民币,指数型-海外股票,6.52,0.5y,价值平均法,29.83,7.93,1.525,50.0,13.94,-0.51,19.95
398001,中海优质成长混合,混合型-灵活,7.58,0.5y,价值平均法,25.34,16.33,1.222,83.3,11.96,-6.14,19.95
450001,国富中国收益混合A,混合型-平衡,4.58,0.5y,定期定额(周),17.07,3.25,1.908,88.0,8.2,-6.41,19.95
257020,国联安精选混合,混合型-偏股,12.92,0.5y,价值平均法,24.33,16.62,1.631,83.3,11.5,-12.76,19.94
007549,中泰开阳价值优选混合A,混合型-灵活,18.17,0.5y,定期定额(周),18.35,4.25,1.716,92.0,8.79,-8.5,19.93
159628,国证2000ETF万家,指数型-股票,5.09,0.5y,价值平均法,23.13,13.75,1.67,83.3,10.96,-10.29,19.91
519761,交银多策略回报灵活配置混合C,混合型-灵活,2.23,0.5y,价值平均法,9.92,2.61,2.434,100.0,4.84,-4.21,19.9
000309,大摩品质生活精选股票A,股票型,2.88,0.5y,价值平均法,15.51,10.39,2.236,100.0,7.47,-14.24,19.89
019457,平安先进制造主题股票发起A,股票型,6.03,0.5y,价值平均法,28.7,16.14,1.281,66.7,13.45,-3.91,19.88
021865,中欧中证800研究智选混合发起C,混合型-偏股,4.4,0.5y,价值平均法,20.85,10.5,1.868,83.3,9.93,-8.13,19.88
515880,通信ETF国泰,指数型-股票,144.68,0.5y,价值平均法,28.5,8.16,-0.132,40.0,13.36,55.36,19.88
009300,西部利得中证500指数增强(LOF)C,指数型-股票,2.79,0.5y,价值平均法,17.84,12.51,1.827,100.0,8.55,-12.24,19.87
501062,南方瑞合定开混合(LOF),混合型-灵活,7.75,0.5y,定期定额(周),19.4,4.81,1.755,92.0,9.27,-13.23,19.86
007130,中庚小盘价值股票,股票型,11.25,0.5y,价值平均法,17.36,10.65,1.776,100.0,8.33,-9.98,19.84
015454,中欧中证500指数增强C,指数型-股票,10.97,0.5y,价值平均法,18.46,14.04,1.711,100.0,8.84,-11.61,19.84
003396,东方红优享红利混合A,混合型-灵活,9.2,0.5y,价值平均法,15.82,7.93,1.822,100.0,7.62,-6.57,19.83
022468,国泰海通中证A500指数增强C,指数型-股票,15.08,0.5y,价值平均法,20.86,8.61,1.764,83.3,9.93,-7.02,19.82
110012,易方达科汇灵活配置混合,混合型-灵活,13.98,0.5y,价值平均法,16.7,6.65,2.031,100.0,8.03,-16.09,19.82
159633,中证1000ETF易方达,指数型-股票,21.72,0.5y,价值平均法,22.86,12.61,1.613,83.3,10.84,-9.11,19.82
161039,富国中证1000指数增强(LOF)A,指数型-股票,7.05,0.5y,价值平均法,18.19,12.56,1.707,100.0,8.71,-11.05,19.82
517330,长江保护ETF易方达,指数型-股票,17.31,0.5y,价值平均法,17.39,7.86,1.552,100.0,8.35,-6.01,19.81
001736,圆信永丰优加生活,股票型,12.54,0.5y,价值平均法,20.21,8.56,1.911,83.3,9.64,-8.75,19.78
340008,兴全有机增长混合,混合型-灵活,11.06,0.5y,价值平均法,15.11,7.76,1.999,100.0,7.29,-8.92,19.78
519993,长信增利动态策略混合,混合型-偏股,2.64,0.5y,价值平均法,27.36,12.1,1.369,66.7,12.85,-3.41,19.78
510530,中证500ETF工银,指数型-股票,4.27,0.5y,价值平均法,22.2,13.98,1.864,83.3,10.54,-13.06,19.77
009551,汇添富开放视野中国优势六个月持有股票C,股票型,4.07,0.5y,价值平均法,20.41,6.74,1.737,83.3,9.73,-6.59,19.76
011236,摩根行业睿选股票A,股票型,15.37,0.5y,价值平均法,29.38,8.71,1.039,60.0,13.75,1.97,19.75
013331,富国中证1000指数增强(LOF)C,指数型-股票,4.3,0.5y,价值平均法,18.04,12.57,1.697,100.0,8.65,-10.99,19.74
011228,西部利得量化成长混合C,混合型-偏股,7.52,0.5y,价值平均法,15.51,9.03,2.05,100.0,7.48,-11.72,19.73
015753,上银鑫达灵活配置混合C,混合型-灵活,2.82,0.5y,价值平均法,18.92,8.12,1.127,100.0,9.05,-1.71,19.73
019458,平安先进制造主题股票发起C,股票型,4.29,0.5y,价值平均法,28.32,16.17,1.257,66.7,13.28,-3.73,19.7
011706,长信标普100等权重指数美元,指数型-海外股票,8.36,0.5y,价值平均法,17.58,6.45,2.021,83.3,8.43,-3.87,19.69
016452,南方纳斯达克100指数发起(QDII)A,指数型-海外股票,31.11,0.5y,价值平均法,29.33,7.93,1.481,50.0,13.72,-0.31,19.68
009693,富国积极成长一年定开混合,混合型-偏股,5.1,0.5y,价值平均法,28.26,13.17,1.087,66.7,13.25,-0.35,19.67
014317,广发价值领航一年持有混合A,混合型-偏股,8.89,0.5y,价值平均法,22.41,9.43,1.471,83.3,10.64,-6.53,19.67
021000,南方纳斯达克100指数发起(QDII)I,指数型-海外股票,15.69,0.5y,价值平均法,29.32,7.93,1.481,50.0,13.72,-0.31,19.67
159608,稀有金属ETF广发,指数型-股票,50.81,0.5y,价值平均法,22.07,23.48,1.102,100.0,10.49,-10.1,19.66
006593,博道中证500增强A,指数型-股票,14.95,0.5y,价值平均法,21.64,13.29,1.848,83.3,10.29,-12.14,19.64
016453,南方纳斯达克100指数发起(QDII)C,指数型-海外股票,32.5,0.5y,价值平均法,29.27,7.93,1.476,50.0,13.7,-0.29,19.64
022676,富国中证A500指数增强A,指数型-股票,5.53,0.5y,价值平均法,16.14,8.0,1.755,100.0,7.77,-8.01,19.64
005614,摩根富时发达市场REITs指数(QDII)美钞,指数型-海外股票,2.75,0.5y,价值平均法,16.68,7.88,2.215,83.3,8.02,-5.23,19.61
005615,摩根富时发达市场REITs指数(QDII)美汇,指数型-海外股票,2.75,0.5y,价值平均法,16.68,7.88,2.215,83.3,8.02,-5.23,19.61
007832,博道伍佰智航股票C,股票型,13.08,0.5y,价值平均法,25.42,13.04,1.853,66.7,11.99,-9.84,19.61
018043,天弘纳斯达克100指数发起(QDII)A,指数型-海外股票,21.86,0.5y,价值平均法,29.18,8.0,1.483,50.0,13.66,-0.36,19.61
159806,新能源车ETF国泰,指数型-股票,8.58,0.5y,价值平均法,24.51,7.86,0.792,83.3,11.58,0.94,19.61
000834,大成纳斯达克100ETF联接(QDII)A,指数型-海外股票,34.53,0.5y,价值平均法,29.4,8.42,1.449,50.0,13.75,-0.4,19.57
022677,富国中证A500指数增强C,指数型-股票,3.4,0.5y,价值平均法,16.01,8.0,1.744,100.0,7.71,-7.95,19.57
562800,稀有金属ETF嘉实,指数型-股票,68.36,0.5y,价值平均法,21.86,23.51,1.094,100.0,10.39,-10.03,19.57
011237,摩根行业睿选股票C,股票型,4.83,0.5y,价值平均法,28.99,8.72,1.015,60.0,13.57,2.08,19.56
011585,博时产业慧选混合A,混合型-偏股,4.1,0.5y,价值平均法,21.47,9.71,1.555,83.3,10.21,-6.27,19.55
501219,华夏智胜先锋股票(LOF)A,股票型,11.13,0.5y,价值平均法,17.64,11.43,1.547,100.0,8.46,-8.04,19.55
001166,建信环保产业股票A,股票型,4.33,0.5y,价值平均法,19.61,8.03,1.066,100.0,9.37,-4.74,19.54
006594,博道中证500增强C,指数型-股票,12.46,0.5y,价值平均法,21.44,13.31,1.834,83.3,10.2,-12.05,19.54
014318,广发价值领航一年持有混合C,混合型-偏股,2.05,0.5y,价值平均法,22.15,9.45,1.452,83.3,10.52,-6.41,19.54
018044,天弘纳斯达克100指数发起(QDII)C,指数型-海外股票,24.11,0.5y,价值平均法,29.05,8.02,1.472,50.0,13.6,-0.32,19.54
560110,中证1000ETF汇添富,指数型-股票,2.22,0.5y,价值平均法,22.37,12.63,1.548,83.3,10.62,-8.43,19.54
010824,天弘创新成长混合发起式A,混合型-偏股,3.39,0.5y,价值平均法,21.2,12.21,1.689,83.3,10.09,-8.04,19.52
016387,永赢低碳环保智选混合发起C,混合型-偏股,7.5,0.5y,价值平均法,25.36,18.47,1.202,83.3,11.96,-9.63,19.52
010812,中银战略新兴产业股票C,股票型,4.85,0.5y,价值平均法,20.37,10.64,1.942,83.3,9.71,-12.07,19.49
070027,嘉实周期优选混合,混合型-偏股,6.7,0.5y,价值平均法,21.39,13.44,1.756,83.3,10.18,-10.38,19.49
161609,融通动力先锋混合A/B,混合型-偏股,4.1,0.5y,定期定额(周),18.44,3.94,1.698,88.0,8.83,-9.49,19.49
010728,中泰兴诚价值一年持有混合A,混合型-偏股,2.25,0.5y,价值平均法,24.08,6.78,1.648,66.7,11.39,-4.52,19.48
019547,招商纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,16.52,0.5y,价值平均法,28.76,7.81,1.488,50.0,13.47,-0.44,19.48
159637,新能源车ETF东财,指数型-股票,8.15,0.5y,价值平均法,24.26,7.84,0.776,83.3,11.47,1.05,19.48
019172,摩根纳斯达克100指数(QDII)人民币A,指数型-海外股票,21.78,0.5y,价值平均法,28.69,7.99,1.501,50.0,13.44,-0.46,19.47
159629,中证1000ETF富国,指数型-股票,21.8,0.5y,价值平均法,22.21,12.58,1.541,83.3,10.55,-8.4,19.47
008971,大成纳斯达克100ETF联接(QDII)C,指数型-海外股票,6.85,0.5y,价值平均法,29.17,8.44,1.432,50.0,13.65,-0.32,19.45
517160,长江保护ETF南方,指数型-股票,17.07,0.5y,价值平均法,16.77,7.87,1.482,100.0,8.06,-5.63,19.44
008399,华泰柏瑞中证科技ETF联接A,指数型-股票,2.04,0.5y,价值平均法,24.97,9.46,1.752,66.7,11.79,-8.92,19.43
002670,万家沪深300指数增强A,指数型-股票,4.44,0.5y,价值平均法,15.79,6.1,1.573,100.0,7.61,-5.66,19.41
519008,汇添富优势精选混合,混合型-灵活,21.74,0.5y,价值平均法,22.81,14.44,1.41,83.3,10.82,-7.42,19.41
012073,华安均衡优选混合A,混合型-偏股,3.15,0.5y,价值平均法,23.81,13.71,1.067,83.3,11.27,-2.88,19.39
004812,中欧先进制造股票A,股票型,10.54,0.5y,价值平均法,27.23,7.91,1.006,66.7,12.79,-0.4,19.36
673110,西部利得新润混合A,混合型-灵活,2.44,0.5y,价值平均法,16.25,6.14,2.206,83.3,7.82,-7.0,19.36
015561,长城双动力混合C,混合型-偏股,3.93,0.5y,价值平均法,16.28,10.98,1.719,100.0,7.83,-9.39,19.35
501312,华宝海外科技股票(QDII-LOF)A,QDII-普通股票,7.99,0.5y,价值平均法,27.29,11.81,1.209,66.7,12.82,-3.6,19.35
019548,招商纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,12.73,0.5y,价值平均法,28.46,7.83,1.465,50.0,13.34,-0.34,19.32
017851,交银启信混合发起C,混合型-偏股,2.56,0.5y,价值平均法,20.17,8.18,1.729,83.3,9.62,-9.0,19.31
019441,万家纳斯达克100指数发起式(QDII)A,指数型-海外股票,4.38,0.5y,价值平均法,28.51,7.92,1.457,50.0,13.36,-0.31,19.31
159845,中证1000ETF华夏,指数型-股票,71.49,0.5y,价值平均法,21.8,12.61,1.531,83.3,10.36,-8.46,19.29
588960,科创新能源ETF富国,指数型-股票,3.63,0.5y,价值平均法,20.65,12.72,0.865,100.0,9.84,-4.23,19.29
001422,景顺长城安享回报混合A,混合型-灵活,10.89,0.5y,价值平均法,7.2,1.96,2.528,100.0,3.54,-2.9,19.28
005311,万家经济新动能混合A,混合型-偏股,5.97,0.5y,价值平均法,27.82,10.97,1.031,66.7,13.06,-2.14,19.28
019525,华泰柏瑞纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,6.38,0.5y,价值平均法,28.54,7.98,1.434,50.0,13.38,-0.08,19.28
159337,中证500ETF东财,指数型-股票,4.88,0.5y,价值平均法,21.11,13.97,1.802,83.3,10.05,-12.6,19.27
002671,万家沪深300指数增强C,指数型-股票,2.06,0.5y,价值平均法,15.55,6.12,1.547,100.0,7.49,-5.56,19.26
011513,天弘中证新能源车C,指数型-股票,7.59,0.5y,价值平均法,23.48,7.5,0.813,83.3,11.12,0.54,19.26
017204,华宝海外科技股票(QDII-LOF)C,QDII-普通股票,5.17,0.5y,价值平均法,27.07,11.83,1.198,66.7,12.73,-3.52,19.25
019442,万家纳斯达克100指数发起式(QDII)C,指数型-海外股票,2.08,0.5y,价值平均法,28.38,7.93,1.446,50.0,13.3,-0.25,19.24
022473,兴全中证A500指数增强A,指数型-股票,2.86,0.5y,价值平均法,15.73,9.2,1.648,100.0,7.58,-7.31,19.24
016631,易方达中证1000ETF联接C,指数型-股票,2.66,0.5y,价值平均法,21.2,11.89,1.593,83.3,10.09,-8.56,19.23
015356,西部利得新润混合C,混合型-灵活,2.24,0.5y,价值平均法,16.04,6.12,2.17,83.3,7.72,-6.88,19.21
020876,中欧景气精选混合A,混合型-偏股,16.75,0.5y,价值平均法,16.65,10.24,1.716,100.0,8.0,-12.34,19.21
320022,诺安研究精选股票A,股票型,6.68,0.5y,价值平均法,21.27,19.21,1.997,100.0,10.12,-34.47,19.21
013166,东兴宸祥量化混合A,混合型-偏股,2.54,0.5y,价值平均法,21.56,13.2,1.504,83.3,10.25,-7.61,19.2
021490,中航趋势领航混合发起C,混合型-偏股,9.4,0.5y,定期定额(周),29.47,6.91,1.692,56.0,13.79,-18.05,19.19
050201,博时价值增长贰号混合,混合型-偏股,7.59,0.5y,价值平均法,15.02,7.32,1.738,100.0,7.25,-8.23,19.19
001806,易方达瑞智灵活配置混合I,混合型-灵活,3.9,0.5y,定期定额(周),4.22,0.34,2.151,100.0,2.09,-1.85,19.17
019087,工银中证稀有金属主题ETF发起式联接A,指数型-股票,5.34,0.5y,价值平均法,20.57,21.96,1.098,100.0,9.81,-9.63,19.17
159820,中证500ETF天弘,指数型-股票,18.42,0.5y,价值平均法,20.96,14.0,1.788,83.3,9.98,-12.62,19.17
010112,广发研究精选股票A,股票型,7.04,0.5y,价值平均法,20.69,11.78,1.588,83.3,9.86,-7.3,19.16
015100,华泰柏瑞低碳经济智选混合A,混合型-偏股,2.38,0.5y,价值平均法,26.19,14.19,1.809,66.7,12.33,-15.81,19.15
519116,浦银安盛沪深300指数增强A,指数型-股票,2.36,0.5y,价值平均法,18.64,6.54,1.779,83.3,8.92,-7.22,19.15
560010,中证1000ETF广发,指数型-股票,63.27,0.5y,价值平均法,21.52,12.55,1.511,83.3,10.23,-8.28,19.15
019088,工银中证稀有金属主题ETF发起式联接C,指数型-股票,3.57,0.5y,价值平均法,20.49,21.97,1.095,100.0,9.77,-9.6,19.14
002168,嘉实智能汽车股票,股票型,36.6,0.5y,价值平均法,24.23,11.31,0.672,83.3,11.46,2.07,19.13
561760,油气ETF博时,指数型-股票,5.33,0.5y,价值平均法,18.67,17.19,1.766,100.0,8.93,-20.33,19.13
001990,中欧数据挖掘多因子混合A,混合型-灵活,18.24,0.5y,价值平均法,19.9,12.1,1.835,83.3,9.5,-10.88,19.12
004194,招商中证1000指数增强A,指数型-股票,10.48,0.5y,价值平均法,17.01,11.16,1.546,100.0,8.17,-10.02,19.12
005312,万家经济新动能混合C,混合型-偏股,7.37,0.5y,价值平均法,27.45,10.98,1.014,66.7,12.9,-2.01,19.11
012262,华宝可持续发展混合A,混合型-偏股,2.46,0.5y,价值平均法,14.72,7.55,1.97,100.0,7.11,-13.55,19.11
070021,嘉实主题新动力混合,混合型-偏股,6.34,0.5y,价值平均法,16.06,12.7,1.683,100.0,7.73,-9.8,19.1
018966,汇添富纳斯达克100ETF发起式联接(QDII)人民币A,指数型-海外股票,10.35,0.5y,价值平均法,27.78,7.9,1.509,50.0,13.04,-1.13,19.09
022474,兴全中证A500指数增强C,指数型-股票,2.52,0.5y,价值平均法,15.47,9.23,1.622,100.0,7.46,-7.19,19.09
014110,嘉实中证稀有金属主题ETF发起联接A,指数型-股票,5.5,0.5y,价值平均法,20.38,22.2,1.083,100.0,9.72,-9.56,19.07
020877,中欧景气精选混合C,混合型-偏股,36.69,0.5y,价值平均法,16.38,10.27,1.697,100.0,7.88,-12.22,19.07
004813,中欧先进制造股票C,股票型,9.66,0.5y,价值平均法,26.6,7.94,0.974,66.7,12.51,-0.23,19.06
006687,方正富邦深证100ETF联接A,指数型-股票,2.21,0.5y,价值平均法,26.09,4.51,1.662,50.0,12.29,-3.85,19.06
159309,油气ETF汇添富,指数型-股票,17.48,0.5y,价值平均法,18.62,17.6,1.746,100.0,8.91,-20.34,19.06
021773,汇添富纳斯达克100ETF发起式联接(QDII)人民币E,指数型-海外股票,2.71,0.5y,价值平均法,27.71,7.91,1.502,50.0,13.01,-1.09,19.05
008531,惠升惠民混合A,混合型-偏股,7.07,0.5y,价值平均法,21.73,11.55,1.248,83.3,10.33,-3.89,19.04
021190,南方亚太精选ETF联接(QDII)C,指数型-海外股票,8.04,0.5y,定期定额(周),20.9,6.75,1.428,84.0,9.95,-8.77,19.03
011860,南方中证1000ETF发起联接A,指数型-股票,4.03,0.5y,价值平均法,20.89,12.21,1.541,83.3,9.95,-8.15,19.02
018257,国泰海通沪深300指数增强发起A,指数型-股票,11.93,0.5y,价值平均法,14.85,6.17,1.543,100.0,7.17,-5.16,19.02
159572,创业板200ETF易方达,指数型-股票,3.77,0.5y,价值平均法,22.5,12.12,1.306,83.3,10.68,-8.35,19.01
001938,中欧时代先锋股票A,股票型,81.37,0.5y,价值平均法,20.09,12.39,1.778,83.3,9.59,-11.29,19.0
011861,南方中证1000ETF发起联接C,指数型-股票,5.04,0.5y,价值平均法,20.84,12.22,1.537,83.3,9.93,-8.12,19.0
004195,招商中证1000指数增强C,指数型-股票,7.22,0.5y,价值平均法,16.74,11.18,1.528,100.0,8.05,-9.91,18.99
012463,博时成长优势混合A,混合型-偏股,6.64,0.5y,价值平均法,16.94,10.18,1.354,100.0,8.14,-6.54,18.99
009683,汇添富创新增长一年定开混合A,混合型-偏股,5.2,0.5y,价值平均法,21.27,11.93,1.358,83.3,10.12,-5.47,18.98
000031,华夏复兴混合A,混合型-偏股,18.05,0.5y,价值平均法,13.49,6.16,1.923,100.0,6.53,-10.01,18.97
378006,摩根全球新兴市场混合(QDII),QDII-混合偏股,6.1,0.5y,价值平均法,19.96,10.01,1.644,83.3,9.52,-8.57,18.97
512100,中证1000ETF南方,指数型-股票,230.82,0.5y,价值平均法,21.28,12.61,1.445,83.3,10.13,-7.59,18.97
001423,景顺长城安享回报混合C,混合型-灵活,4.36,0.5y,价值平均法,7.08,2.01,2.421,100.0,3.48,-2.85,18.95
213001,宝盈鸿利收益灵活配置混合A,混合型-灵活,7.84,0.5y,价值平均法,23.71,8.19,1.678,66.7,11.23,-7.95,18.95
515700,新能源车ETF平安,指数型-股票,18.62,0.5y,价值平均法,23.11,8.24,0.755,83.3,10.95,0.81,18.95
005037,银华新能源新材料A,股票型,5.92,0.5y,价值平均法,18.02,7.37,0.999,100.0,8.64,-3.58,18.94
009376,景顺长城成长领航混合,混合型-偏股,8.88,0.5y,价值平均法,20.73,12.46,1.492,83.3,9.88,-7.05,18.94
014156,国泰海通中证500指数增强C,指数型-股票,16.61,0.5y,价值平均法,20.26,12.59,1.743,83.3,9.66,-11.72,18.93
018967,汇添富纳斯达克100ETF发起式联接(QDII)人民币C,指数型-海外股票,8.81,0.5y,价值平均法,27.49,7.93,1.485,50.0,12.91,-1.02,18.93
050001,博时价值增长混合,混合型-偏股,18.53,0.5y,价值平均法,14.41,7.22,1.722,100.0,6.96,-8.16,18.93
012544,嘉实中证新能源汽车指数C,指数型-股票,3.57,0.5y,价值平均法,22.72,7.51,0.791,83.3,10.78,0.54,18.92
515030,新能源车ETF华夏,指数型-股票,45.22,0.5y,价值平均法,23.01,7.95,0.741,83.3,10.91,1.04,18.92
561800,稀有金属ETF华富,指数型-股票,2.72,0.5y,价值平均法,24.37,23.54,1.143,83.3,11.52,-10.06,18.92
163804,中银收益混合A,混合型-灵活,16.76,0.5y,价值平均法,26.24,14.23,1.279,66.7,12.36,-5.1,18.91
001071,华安媒体互联网混合A,混合型-灵活,37.38,0.5y,价值平均法,20.46,6.3,1.236,83.3,9.76,-3.26,18.9
008532,惠升惠民混合C,混合型-偏股,7.1,0.5y,价值平均法,21.45,11.57,1.23,83.3,10.21,-3.79,18.9
006021,广发沪深300指数增强C,指数型-股票,2.52,0.5y,价值平均法,18.35,6.71,1.657,83.3,8.79,-5.47,18.89
013942,华宝中证稀有金属指数增强发起A,指数型-股票,3.1,0.5y,价值平均法,19.9,21.83,1.103,100.0,9.5,-10.12,18.89
162209,宏利市值优选混合A,混合型-偏股,9.61,0.5y,价值平均法,14.59,6.8,1.636,100.0,7.05,-7.33,18.89
510510,中证500ETF广发,指数型-股票,22.01,0.5y,价值平均法,20.34,14.08,1.756,83.3,9.7,-12.41,18.89
011138,广发聚鸿六个月持有期混合A,混合型-偏股,5.47,0.5y,价值平均法,25.68,15.0,1.576,66.7,12.11,-10.61,18.88
011328,景顺长城新能源产业股票A,股票型,17.62,0.5y,价值平均法,22.12,10.63,1.093,83.3,10.51,-3.51,18.87
019736,宝盈纳斯达克100指数发起(QDII)A人民币,指数型-海外股票,5.68,0.5y,价值平均法,27.65,7.97,1.411,50.0,12.98,-0.28,18.87
